Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:26.535;835351536878316444;-501081;-510421;-518221;-650680;
2026-06-21T06:05:26.542;835351536885723852;-501144;-510484;-518284;-650680;
2026-06-21T06:05:26.550;835351536893131259;-501207;-510547;-518347;-650680;
2026-06-21T06:05:26.557;835351536900538667;-501271;-510611;-518411;-650680;
2026-06-21T06:05:26.565;835351536907946074;-501335;-510675;-518475;-650680;
2026-06-21T06:05:26.572;835351536915353481;-501398;-510738;-518538;-650680;
2026-06-21T06:05:26.579;835351536922760889;-501459;-510799;-518599;-650680;
2026-06-21T06:05:26.587;835351536930168296;-501517;-510857;-518657;-650680;
2026-06-21T06:05:26.594;835351536937575704;-501571;-510911;-518711;-650680;
2026-06-21T06:05:26.602;835351536944983111;-501621;-510961;-518761;-650680;
2026-06-21T06:05:26.609;835351536952390519;-501666;-511006;-518806;-650680;
2026-06-21T06:05:26.616;835351536959797926;-501705;-511045;-518845;-650680;
2026-06-21T06:05:26.624;835351536967205333;-501737;-511077;-518877;-650680;
2026-06-21T06:05:26.631;835351536974612741;-501762;-511102;-518902;-650680;
2026-06-21T06:05:26.639;835351536982020148;-501778;-511118;-518918;-650680;
2026-06-21T06:05:26.646;835351536989427556;-501786;-511126;-518926;-650680;
2026-06-21T06:05:26.653;835351536996834963;-501784;-511124;-518924;-650680;
2026-06-21T06:05:26.661;835351537004242370;-501772;-511112;-518912;-650680;
2026-06-21T06:05:26.668;835351537011649778;-501750;-511090;-518890;-650680;
2026-06-21T06:05:26.676;835351537019057185;-501717;-511057;-518857;-650680;
2026-06-21T06:05:26.683;835351537026464593;-501672;-511012;-518812;-650680;
2026-06-21T06:05:26.691;835351537033872000;-501617;-510957;-518757;-650680;
2026-06-21T06:05:26.698;835351537041279407;-501550;-510890;-518690;-650680;
2026-06-21T06:05:26.705;835351537048686815;-501471;-510811;-518611;-650680;
2026-06-21T06:05:26.713;835351537056094222;-501381;-510721;-518521;-650680;
2026-06-21T06:05:26.720;835351537063501630;-501279;-510619;-518419;-650680;
2026-06-21T06:05:26.728;835351537070909037;-501167;-510507;-518307;-650680;
2026-06-21T06:05:26.735;835351537078316444;-501043;-510383;-518183;-650680;
2026-06-21T06:05:26.742;835351537085723852;-500910;-510250;-518050;-650680;
2026-06-21T06:05:26.750;835351537093131259;-500766;-510106;-517906;-650680;
2026-06-21T06:05:26.757;835351537100538667;-500614;-509954;-517754;-650680;
2026-06-21T06:05:26.765;835351537107946074;-500453;-509793;-517593;-650680;
2026-06-21T06:05:26.772;835351537115353481;-500284;-509624;-517424;-650680;
2026-06-21T06:05:26.779;835351537122760889;-500108;-509448;-517248;-650680;
2026-06-21T06:05:26.787;835351537130168296;-499926;-509266;-517066;-650680;
2026-06-21T06:05:26.794;835351537137575704;-499740;-509080;-516880;-650680;
2026-06-21T06:05:26.802;835351537144983111;-499549;-508889;-516689;-650680;
2026-06-21T06:05:26.809;835351537152390519;-499355;-508695;-516495;-650680;
2026-06-21T06:05:26.816;835351537159797926;-499160;-508500;-516300;-650679;
2026-06-21T06:05:26.824;835351537167205333;-498964;-508304;-516104;-650679;
2026-06-21T06:05:26.831;835351537174612741;-498769;-508109;-515909;-650679;
2026-06-21T06:05:26.839;835351537182020148;-498575;-507915;-515715;-650679;
2026-06-21T06:05:26.846;835351537189427556;-498384;-507724;-515524;-650679;
2026-06-21T06:05:26.853;835351537196834963;-498197;-507537;-515337;-650679;
2026-06-21T06:05:26.861;835351537204242370;-498015;-507355;-515155;-650679;
2026-06-21T06:05:26.868;835351537211649778;-497839;-507179;-514979;-650679;
2026-06-21T06:05:26.876;835351537219057185;-497671;-507011;-514811;-650679;
2026-06-21T06:05:26.883;835351537226464593;-497511;-506851;-514651;-650679;
2026-06-21T06:05:26.891;835351537233872000;-497360;-506700;-514500;-650679;
2026-06-21T06:05:26.898;835351537241279407;-497220;-506560;-514360;-650679;
2026-06-21T06:05:26.905;835351537248686815;-497090;-506430;-514230;-650679;
2026-06-21T06:05:26.913;835351537256094222;-496972;-506312;-514112;-650679;
2026-06-21T06:05:26.920;835351537263501630;-496867;-506207;-514007;-650679;
2026-06-21T06:05:26.928;835351537270909037;-496775;-506115;-513915;-650679;
2026-06-21T06:05:26.935;835351537278316444;-496696;-506036;-513836;-650679;
2026-06-21T06:05:26.942;835351537285723852;-496632;-505972;-513772;-650679;
2026-06-21T06:05:26.950;835351537293131259;-496581;-505921;-513721;-650679;
2026-06-21T06:05:26.957;835351537300538667;-496545;-505885;-513685;-650679;
2026-06-21T06:05:26.965;835351537307946074;-496524;-505864;-513664;-650679;
2026-06-21T06:05:26.972;835351537315353481;-496517;-505857;-513657;-650679;
2026-06-21T06:05:26.979;835351537322760889;-496525;-505865;-513665;-650679;
2026-06-21T06:05:26.987;835351537330168296;-496546;-505886;-513686;-650679;
2026-06-21T06:05:26.994;835351537337575704;-496582;-505922;-513722;-650679;
2026-06-21T06:05:27.002;835351537344983111;-496631;-505971;-513771;-650679;
2026-06-21T06:05:27.009;835351537352390519;-496693;-506033;-513833;-650679;
2026-06-21T06:05:27.016;835351537359797926;-496767;-506107;-513907;-650679;
2026-06-21T06:05:27.024;835351537367205333;-496853;-506193;-513993;-650679;
2026-06-21T06:05:27.031;835351537374612741;-496951;-506291;-514091;-650679;
2026-06-21T06:05:27.039;835351537382020148;-497058;-506398;-514198;-650679;
2026-06-21T06:05:27.046;835351537389427556;-497174;-506514;-514314;-650679;
2026-06-21T06:05:27.053;835351537396834963;-497299;-506639;-514439;-650679;
2026-06-21T06:05:27.061;835351537404242370;-497432;-506772;-514572;-650679;
2026-06-21T06:05:27.068;835351537411649778;-497570;-506910;-514710;-650679;
2026-06-21T06:05:27.076;835351537419057185;-497714;-507054;-514854;-650679;
2026-06-21T06:05:27.083;835351537426464593;-497863;-507203;-515003;-650679;
2026-06-21T06:05:27.091;835351537433872000;-498014;-507354;-515154;-650679;
2026-06-21T06:05:27.098;835351537441279407;-498168;-507508;-515308;-650679;
2026-06-21T06:05:27.105;835351537448686815;-498323;-507663;-515463;-650678;
2026-06-21T06:05:27.113;835351537456094222;-498478;-507818;-515618;-650678;
2026-06-21T06:05:27.120;835351537463501630;-498633;-507973;-515773;-650678;
2026-06-21T06:05:27.128;835351537470909037;-498785;-508125;-515925;-650678;
2026-06-21T06:05:27.135;835351537478316444;-498935;-508275;-516075;-650678;
2026-06-21T06:05:27.142;835351537485723852;-499081;-508421;-516221;-650678;
2026-06-21T06:05:27.150;835351537493131259;-499223;-508563;-516363;-650678;
2026-06-21T06:05:27.157;835351537500538667;-499360;-508700;-516500;-650678;
2026-06-21T06:05:27.165;835351537507946074;-499491;-508831;-516631;-650678;
2026-06-21T06:05:27.172;835351537515353481;-499615;-508955;-516755;-650678;
2026-06-21T06:05:27.179;835351537522760889;-499733;-509073;-516873;-650678;
2026-06-21T06:05:27.187;835351537530168296;-499843;-509183;-516983;-650678;
2026-06-21T06:05:27.194;835351537537575704;-499946;-509286;-517086;-650678;
2026-06-21T06:05:27.202;835351537544983111;-500041;-509381;-517181;-650678;
2026-06-21T06:05:27.209;835351537552390519;-500128;-509468;-517268;-650678;
2026-06-21T06:05:27.216;835351537559797926;-500207;-509547;-517347;-650678;
2026-06-21T06:05:27.224;835351537567205333;-500277;-509617;-517417;-650678;
2026-06-21T06:05:27.231;835351537574612741;-500340;-509680;-517480;-650678;
2026-06-21T06:05:27.239;835351537582020148;-500394;-509734;-517534;-650678;
2026-06-21T06:05:27.246;835351537589427556;-500441;-509781;-517581;-650678;
2026-06-21T06:05:27.253;835351537596834963;-500481;-509821;-517621;-650678;
2026-06-21T06:05:27.261;835351537604242370;-500514;-509854;-517654;-650678;
2026-06-21T06:05:27.268;835351537611649778;-500541;-509881;-517681;-650678;
2026-06-21T06:05:27.276;835351537619057185;-500561;-509901;-517701;-650678;
2026-06-21T06:05:27.283;835351537626464593;-500577;-509917;-517717;-650678;
2026-06-21T06:05:27.291;835351537633872000;-500587;-509927;-517727;-650678;
2026-06-21T06:05:27.298;835351537641279407;-500594;-509934;-517734;-650678;
2026-06-21T06:05:27.305;835351537648686815;-500597;-509937;-517737;-650678;
2026-06-21T06:05:27.313;835351537656094222;-500598;-509938;-517738;-650678;
2026-06-21T06:05:27.320;835351537663501630;-500596;-509936;-517736;-650678;
2026-06-21T06:05:27.328;835351537670909037;-500593;-509933;-517733;-650678;
2026-06-21T06:05:27.335;835351537678316444;-500590;-509930;-517730;-650678;
2026-06-21T06:05:27.342;835351537685723852;-500587;-509927;-517727;-650678;
2026-06-21T06:05:27.350;835351537693131259;-500584;-509924;-517724;-650678;
2026-06-21T06:05:27.357;835351537700538667;-500583;-509923;-517723;-650678;
2026-06-21T06:05:27.365;835351537707946074;-500584;-509924;-517724;-650678;
2026-06-21T06:05:27.372;835351537715353481;-500587;-509927;-517727;-650678;
2026-06-21T06:05:27.379;835351537722760889;-500593;-509933;-517733;-650678;
2026-06-21T06:05:27.387;835351537730168296;-500603;-509943;-517743;-650677;
2026-06-21T06:05:27.394;835351537737575704;-500617;-509957;-517757;-650677;
2026-06-21T06:05:27.402;835351537744983111;-500635;-509975;-517775;-650677;
2026-06-21T06:05:27.409;835351537752390519;-500657;-509997;-517797;-650677;
2026-06-21T06:05:27.416;835351537759797926;-500683;-510023;-517823;-650677;
2026-06-21T06:05:27.424;835351537767205333;-500714;-510054;-517854;-650677;
2026-06-21T06:05:27.431;835351537774612741;-500750;-510090;-517890;-650677;
2026-06-21T06:05:27.439;835351537782020148;-500790;-510130;-517930;-650677;
2026-06-21T06:05:27.446;835351537789427556;-500835;-510175;-517975;-650677;
2026-06-21T06:05:27.453;835351537796834963;-500884;-510224;-518024;-650677;
2026-06-21T06:05:27.461;835351537804242370;-500936;-510276;-518076;-650677;
2026-06-21T06:05:27.468;835351537811649778;-500992;-510332;-518132;-650677;
2026-06-21T06:05:27.476;835351537819057185;-501051;-510391;-518191;-650677;
2026-06-21T06:05:27.483;835351537826464593;-501112;-510452;-518252;-650677;
2026-06-21T06:05:27.491;835351537833872000;-501175;-510515;-518315;-650677;
2026-06-21T06:05:27.498;835351537841279407;-501239;-510579;-518379;-650677;
2026-06-21T06:05:27.505;835351537848686815;-501303;-510643;-518443;-650677;
2026-06-21T06:05:27.513;835351537856094222;-501368;-510708;-518508;-650677;
2026-06-21T06:05:27.520;835351537863501630;-501431;-510771;-518571;-650677;
2026-06-21T06:05:27.528;835351537870909037;-501492;-510832;-518632;-650677;
2026-06-21T06:05:27.535;835351537878316444;-501550;-510890;-518690;-650677;
2026-06-21T06:05:27.542;835351537885723852;-501605;-510945;-518745;-650677;
2026-06-21T06:05:27.550;835351537893131259;-501656;-510996;-518796;-650677;
2026-06-21T06:05:27.557;835351537900538667;-501701;-511041;-518841;-650677;
2026-06-21T06:05:27.565;835351537907946074;-501740;-511080;-518880;-650677;
2026-06-21T06:05:27.572;835351537915353481;-501773;-511113;-518913;-650677;
2026-06-21T06:05:27.579;835351537922760889;-501798;-511138;-518938;-650677;
2026-06-21T06:05:27.587;835351537930168296;-501814;-511154;-518954;-650677;
2026-06-21T06:05:27.594;835351537937575704;-501822;-511162;-518962;-650677;
2026-06-21T06:05:27.602;835351537944983111;-501820;-511160;-518960;-650677;
2026-06-21T06:05:27.609;835351537952390519;-501808;-511148;-518948;-650677;
2026-06-21T06:05:27.616;835351537959797926;-501786;-511126;-518926;-650677;
2026-06-21T06:05:27.624;835351537967205333;-501752;-511092;-518892;-650677;
2026-06-21T06:05:27.631;835351537974612741;-501707;-511047;-518847;-650677;
2026-06-21T06:05:27.639;835351537982020148;-501651;-510991;-518791;-650677;
2026-06-21T06:05:27.646;835351537989427556;-501583;-510923;-518723;-650677;
2026-06-21T06:05:27.653;835351537996834963;-501503;-510843;-518643;-650677;
2026-06-21T06:05:27.661;835351538004242370;-501412;-510752;-518552;-650677;
2026-06-21T06:05:27.668;835351538011649778;-501309;-510649;-518449;-650677;
2026-06-21T06:05:27.676;835351538019057185;-501196;-510536;-518336;-650677;
2026-06-21T06:05:27.683;835351538026464593;-501071;-510411;-518211;-650676;
2026-06-21T06:05:27.691;835351538033872000;-500936;-510276;-518076;-650676;
2026-06-21T06:05:27.698;835351538041279407;-500791;-510131;-517931;-650676;
2026-06-21T06:05:27.705;835351538048686815;-500636;-509976;-517776;-650676;
2026-06-21T06:05:27.713;835351538056094222;-500473;-509813;-517613;-650676;
2026-06-21T06:05:27.720;835351538063501630;-500303;-509643;-517443;-650676;
2026-06-21T06:05:27.728;835351538070909037;-500125;-509465;-517265;-650676;
2026-06-21T06:05:27.735;835351538078316444;-499942;-509282;-517082;-650676;
2026-06-21T06:05:27.742;835351538085723852;-499754;-509094;-516894;-650676;
2026-06-21T06:05:27.750;835351538093131259;-499562;-508902;-516702;-650676;
2026-06-21T06:05:27.757;835351538100538667;-499367;-508707;-516507;-650676;
2026-06-21T06:05:27.765;835351538107946074;-499170;-508510;-516310;-650676;
2026-06-21T06:05:27.772;835351538115353481;-498973;-508313;-516113;-650676;
2026-06-21T06:05:27.779;835351538122760889;-498776;-508116;-515916;-650676;
2026-06-21T06:05:27.787;835351538130168296;-498582;-507922;-515722;-650676;
2026-06-21T06:05:27.794;835351538137575704;-498390;-507730;-515530;-650676;
2026-06-21T06:05:27.802;835351538144983111;-498203;-507543;-515343;-650676;
2026-06-21T06:05:27.809;835351538152390519;-498021;-507361;-515161;-650676;
2026-06-21T06:05:27.816;835351538159797926;-497845;-507185;-514985;-650676;
2026-06-21T06:05:27.824;835351538167205333;-497677;-507017;-514817;-650676;
2026-06-21T06:05:27.831;835351538174612741;-497518;-506858;-514658;-650676;
2026-06-21T06:05:27.839;835351538182020148;-497368;-506708;-514508;-650676;
2026-06-21T06:05:27.846;835351538189427556;-497229;-506569;-514369;-650676;
2026-06-21T06:05:27.853;835351538196834963;-497101;-506441;-514241;-650676;
2026-06-21T06:05:27.861;835351538204242370;-496985;-506325;-514125;-650676;
2026-06-21T06:05:27.868;835351538211649778;-496882;-506222;-514022;-650676;
2026-06-21T06:05:27.876;835351538219057185;-496792;-506132;-513932;-650676;
2026-06-21T06:05:27.883;835351538226464593;-496716;-506056;-513856;-650676;
2026-06-21T06:05:27.891;835351538233872000;-496654;-505994;-513794;-650676;
2026-06-21T06:05:27.898;835351538241279407;-496607;-505947;-513747;-650676;
2026-06-21T06:05:27.905;835351538248686815;-496574;-505914;-513714;-650676;
2026-06-21T06:05:27.913;835351538256094222;-496556;-505896;-513696;-650676;
2026-06-21T06:05:27.920;835351538263501630;-496553;-505893;-513693;-650676;
2026-06-21T06:05:27.928;835351538270909037;-496564;-505904;-513704;-650676;
2026-06-21T06:05:27.935;835351538278316444;-496590;-505930;-513730;-650676;
2026-06-21T06:05:27.942;835351538285723852;-496629;-505969;-513769;-650676;
2026-06-21T06:05:27.950;835351538293131259;-496682;-506022;-513822;-650676;
2026-06-21T06:05:27.957;835351538300538667;-496748;-506088;-513888;-650676;
2026-06-21T06:05:27.965;835351538307946074;-496826;-506166;-513966;-650676;
2026-06-21T06:05:27.972;835351538315353481;-496916;-506256;-514056;-650675;
2026-06-21T06:05:27.979;835351538322760889;-497017;-506357;-514157;-650675;
2026-06-21T06:05:27.987;835351538330168296;-497128;-506468;-514268;-650675;
2026-06-21T06:05:27.994;835351538337575704;-497248;-506588;-514388;-650675;
2026-06-21T06:05:28.002;835351538344983111;-497376;-506716;-514516;-650675;
2026-06-21T06:05:28.009;835351538352390519;-497511;-506851;-514651;-650675;
2026-06-21T06:05:28.016;835351538359797926;-497652;-506992;-514792;-650675;
2026-06-21T06:05:28.024;835351538367205333;-497799;-507139;-514939;-650675;
2026-06-21T06:05:28.031;835351538374612741;-497949;-507289;-515089;-650675;
2026-06-21T06:05:28.039;835351538382020148;-498103;-507443;-515243;-650675;
2026-06-21T06:05:28.046;835351538389427556;-498258;-507598;-515398;-650675;
2026-06-21T06:05:28.053;835351538396834963;-498414;-507754;-515554;-650675;
2026-06-21T06:05:28.061;835351538404242370;-498570;-507910;-515710;-650675;
2026-06-21T06:05:28.068;835351538411649778;-498724;-508064;-515864;-650675;
2026-06-21T06:05:28.076;835351538419057185;-498877;-508217;-516017;-650675;
2026-06-21T06:05:28.083;835351538426464593;-499026;-508366;-516166;-650675;
2026-06-21T06:05:28.091;835351538433872000;-499172;-508512;-516312;-650675;
2026-06-21T06:05:28.098;835351538441279407;-499312;-508652;-516452;-650675;
2026-06-21T06:05:28.105;835351538448686815;-499448;-508788;-516588;-650675;
2026-06-21T06:05:28.113;835351538456094222;-499577;-508917;-516717;-650675;
2026-06-21T06:05:28.120;835351538463501630;-499699;-509039;-516839;-650675;
2026-06-21T06:05:28.128;835351538470909037;-499815;-509155;-516955;-650675;
2026-06-21T06:05:28.135;835351538478316444;-499923;-509263;-517063;-650675;
2026-06-21T06:05:28.142;835351538485723852;-500022;-509362;-517162;-650675;
2026-06-21T06:05:28.150;835351538493131259;-500114;-509454;-517254;-650675;
2026-06-21T06:05:28.157;835351538500538667;-500198;-509538;-517338;-650675;
2026-06-21T06:05:28.165;835351538507946074;-500274;-509614;-517414;-650675;
2026-06-21T06:05:28.172;835351538515353481;-500341;-509681;-517481;-650675;
2026-06-21T06:05:28.179;835351538522760889;-500400;-509740;-517540;-650675;
2026-06-21T06:05:28.187;835351538530168296;-500452;-509792;-517592;-650675;
2026-06-21T06:05:28.194;835351538537575704;-500496;-509836;-517636;-650675;
2026-06-21T06:05:28.202;835351538544983111;-500532;-509872;-517672;-650675;
2026-06-21T06:05:28.209;835351538552390519;-500562;-509902;-517702;-650675;
2026-06-21T06:05:28.216;835351538559797926;-500586;-509926;-517726;-650675;
2026-06-21T06:05:28.224;835351538567205333;-500604;-509944;-517744;-650675;
2026-06-21T06:05:28.231;835351538574612741;-500617;-509957;-517757;-650675;
2026-06-21T06:05:28.239;835351538582020148;-500626;-509966;-517766;-650675;
2026-06-21T06:05:28.246;835351538589427556;-500630;-509970;-517770;-650675;
2026-06-21T06:05:28.253;835351538596834963;-500632;-509972;-517772;-650675;
2026-06-21T06:05:28.261;835351538604242370;-500631;-509971;-517771;-650675;
2026-06-21T06:05:28.268;835351538611649778;-500629;-509969;-517769;-650674;
