Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2026-06-10T22:01:15.192;599628075192306800;30;39;974
2026-06-10T22:01:15.230;599628075230768400;30;34;976
2026-06-10T22:01:15.269;599628075269229800;30;38;978
2026-06-10T22:01:15.307;599628075307691400;29;43;981
2026-06-10T22:01:15.346;599628075346153000;28;44;984
2026-06-10T22:01:15.384;599628075384614500;30;45;980
2026-06-10T22:01:15.423;599628075423076000;35;36;985
2026-06-10T22:01:15.461;599628075461537500;30;41;988
2026-06-10T22:01:15.500;599628075499999100;25;44;983
2026-06-10T22:01:15.538;599628075538460700;33;45;981
2026-06-10T22:01:15.576;599628075576922100;36;40;991
2026-06-10T22:01:15.615;599628075615383700;25;38;990
2026-06-10T22:01:15.653;599628075653845200;34;36;985
2026-06-10T22:01:15.692;599628075692306800;27;44;994
2026-06-10T22:01:15.730;599628075730768400;35;35;992
2026-06-10T22:01:15.769;599628075769229800;29;42;989
2026-06-10T22:01:15.807;599628075807691400;35;38;989
2026-06-10T22:01:15.846;599628075846153000;30;34;996
2026-06-10T22:01:15.884;599628075884614500;31;43;999
2026-06-10T22:01:15.923;599628075923076000;27;40;1001
2026-06-10T22:01:15.961;599628075961537500;30;45;995
2026-06-10T22:01:16.000;599628075999999100;28;38;1002
2026-06-10T22:01:16.038;599628076038460700;25;40;1004
2026-06-10T22:01:16.076;599628076076922100;31;43;998
2026-06-10T22:01:16.115;599628076115383700;31;36;1005
2026-06-10T22:01:16.153;599628076153845200;25;39;1002
2026-06-10T22:01:16.192;599628076192306800;29;40;1002
2026-06-10T22:01:16.230;599628076230768300;25;37;1004
2026-06-10T22:01:16.269;599628076269229800;36;38;1009
2026-06-10T22:01:16.307;599628076307691400;25;40;1007
2026-06-10T22:01:16.346;599628076346153000;30;40;1010
2026-06-10T22:01:16.384;599628076384614500;29;41;1008
2026-06-10T22:01:16.423;599628076423076000;30;37;1016
2026-06-10T22:01:16.461;599628076461537500;24;35;1016
2026-06-10T22:01:16.500;599628076499999100;27;45;1020
2026-06-10T22:01:16.538;599628076538460700;26;40;1021
2026-06-10T22:01:16.576;599628076576922100;30;36;1016
2026-06-10T22:01:16.615;599628076615383700;30;42;1014
2026-06-10T22:01:16.653;599628076653845200;26;41;1019
2026-06-10T22:01:16.692;599628076692306800;24;37;1020
2026-06-10T22:01:16.730;599628076730768300;36;42;1017
2026-06-10T22:01:16.769;599628076769229800;35;38;1023
2026-06-10T22:01:16.807;599628076807691400;31;42;1018
2026-06-10T22:01:16.846;599628076846153000;33;42;1024
2026-06-10T22:01:16.884;599628076884614400;30;46;1026
2026-06-10T22:01:16.923;599628076923076000;35;34;1022
2026-06-10T22:01:16.961;599628076961537500;31;43;1024
2026-06-10T22:01:17.000;599628076999999100;34;39;1024
2026-06-10T22:01:17.038;599628077038460700;35;44;1023
2026-06-10T22:01:17.076;599628077076922100;31;34;1024
2026-06-10T22:01:17.115;599628077115383700;30;41;1026
2026-06-10T22:01:17.153;599628077153845200;25;43;1022
2026-06-10T22:01:17.192;599628077192306800;31;45;1026
2026-06-10T22:01:17.230;599628077230768300;28;34;1017
2026-06-10T22:01:17.269;599628077269229800;27;37;1021
2026-06-10T22:01:17.307;599628077307691400;28;45;1024
2026-06-10T22:01:17.346;599628077346153000;26;35;1021
2026-06-10T22:01:17.384;599628077384614400;25;43;1017
2026-06-10T22:01:17.423;599628077423076000;30;36;1019
2026-06-10T22:01:17.461;599628077461537500;27;40;1021
2026-06-10T22:01:17.500;599628077499999100;26;40;1016
2026-06-10T22:01:17.538;599628077538460700;26;42;1019
2026-06-10T22:01:17.576;599628077576922100;29;43;1016
2026-06-10T22:01:17.615;599628077615383700;36;43;1010
2026-06-10T22:01:17.653;599628077653845200;32;43;1007
2026-06-10T22:01:17.692;599628077692306800;27;39;1013
2026-06-10T22:01:17.730;599628077730768300;28;42;1007
2026-06-10T22:01:17.769;599628077769229800;36;36;1012
2026-06-10T22:01:17.807;599628077807691400;32;44;1002
2026-06-10T22:01:17.846;599628077846153000;25;37;1001
2026-06-10T22:01:17.884;599628077884614400;25;42;1006
2026-06-10T22:01:17.923;599628077923076000;24;36;1000
2026-06-10T22:01:17.961;599628077961537500;27;46;998
2026-06-10T22:01:18.000;599628077999999100;33;43;997
2026-06-10T22:01:18.038;599628078038460500;30;38;1003
2026-06-10T22:01:18.076;599628078076922100;34;34;994
2026-06-10T22:01:18.115;599628078115383700;28;37;1000
2026-06-10T22:01:18.153;599628078153845200;29;36;998
2026-06-10T22:01:18.192;599628078192306800;28;38;992
2026-06-10T22:01:18.230;599628078230768300;34;37;989
2026-06-10T22:01:18.269;599628078269229800;33;41;990
2026-06-10T22:01:18.307;599628078307691400;32;35;994
2026-06-10T22:01:18.346;599628078346153000;36;45;988
2026-06-10T22:01:18.384;599628078384614400;34;45;983
2026-06-10T22:01:18.423;599628078423076000;27;43;984
2026-06-10T22:01:18.461;599628078461537500;36;38;989
2026-06-10T22:01:18.500;599628078499999100;27;36;982
2026-06-10T22:01:18.538;599628078538460500;26;40;983
2026-06-10T22:01:18.576;599628078576922100;31;35;986
2026-06-10T22:01:18.615;599628078615383700;24;41;980
2026-06-10T22:01:18.653;599628078653845200;28;39;983
2026-06-10T22:01:18.692;599628078692306700;31;38;979
2026-06-10T22:01:18.730;599628078730768300;36;38;976
2026-06-10T22:01:18.769;599628078769229800;30;43;982
2026-06-10T22:01:18.807;599628078807691400;27;41;974
2026-06-10T22:01:18.846;599628078846153000;35;39;983
2026-06-10T22:01:18.884;599628078884614400;28;43;974
2026-06-10T22:01:18.923;599628078923076000;33;36;981
2026-06-10T22:01:18.961;599628078961537500;25;36;982
2026-06-10T22:01:19.000;599628078999999100;34;41;975
2026-06-10T22:01:19.038;599628079038460500;31;40;974
2026-06-10T22:01:19.076;599628079076922100;27;45;983
2026-06-10T22:01:19.115;599628079115383700;29;45;979
2026-06-10T22:01:19.153;599628079153845200;35;44;974
2026-06-10T22:01:19.192;599628079192306700;28;38;974
2026-06-10T22:01:19.230;599628079230768300;29;34;984
2026-06-10T22:01:19.269;599628079269229800;31;37;977
2026-06-10T22:01:19.307;599628079307691400;35;38;978
2026-06-10T22:01:19.346;599628079346152800;32;43;983
2026-06-10T22:01:19.384;599628079384614400;32;44;985
2026-06-10T22:01:19.423;599628079423076000;36;43;985
2026-06-10T22:01:19.461;599628079461537500;27;35;985
2026-06-10T22:01:19.500;599628079499999100;34;38;987
2026-06-10T22:01:19.538;599628079538460500;28;42;990
2026-06-10T22:01:19.576;599628079576922100;26;38;989
2026-06-10T22:01:19.615;599628079615383700;33;36;985
2026-06-10T22:01:19.653;599628079653845200;35;40;985
2026-06-10T22:01:19.692;599628079692306700;29;35;994
2026-06-10T22:01:19.730;599628079730768300;24;40;991
2026-06-10T22:01:19.769;599628079769229800;29;43;996
2026-06-10T22:01:19.807;599628079807691400;34;38;991
2026-06-10T22:01:19.846;599628079846152800;33;44;994
2026-06-10T22:01:19.884;599628079884614400;31;43;993
2026-06-10T22:01:19.923;599628079923076000;29;42;997
2026-06-10T22:01:19.961;599628079961537500;27;43;996
2026-06-10T22:01:20.000;599628079999999000;27;36;1002
2026-06-10T22:01:20.038;599628080038460500;36;36;1005
2026-06-10T22:01:20.076;599628080076922100;33;41;1005
2026-06-10T22:01:20.115;599628080115383700;34;36;1005
2026-06-10T22:01:20.153;599628080153845200;31;35;1009
2026-06-10T22:01:20.192;599628080192306700;28;44;1002
2026-06-10T22:01:20.230;599628080230768300;29;40;1008
2026-06-10T22:01:20.269;599628080269229800;30;39;1008
2026-06-10T22:01:20.307;599628080307691400;33;38;1013
2026-06-10T22:01:20.346;599628080346152800;25;34;1016
2026-06-10T22:01:20.384;599628080384614400;30;43;1010
2026-06-10T22:01:20.423;599628080423076000;32;45;1019
2026-06-10T22:01:20.461;599628080461537500;31;34;1019
2026-06-10T22:01:20.500;599628080499999000;30;35;1020
2026-06-10T22:01:20.538;599628080538460500;31;42;1013
2026-06-10T22:01:20.576;599628080576922100;29;35;1016
2026-06-10T22:01:20.615;599628080615383700;33;34;1017
2026-06-10T22:01:20.653;599628080653845200;35;45;1019
2026-06-10T22:01:20.692;599628080692306700;27;34;1018
2026-06-10T22:01:20.730;599628080730768300;35;44;1018
2026-06-10T22:01:20.769;599628080769229800;25;35;1019
2026-06-10T22:01:20.807;599628080807691400;28;45;1024
2026-06-10T22:01:20.846;599628080846152800;28;36;1026
2026-06-10T22:01:20.884;599628080884614400;28;39;1022
2026-06-10T22:01:20.923;599628080923076000;32;41;1019
2026-06-10T22:01:20.961;599628080961537500;28;35;1019
2026-06-10T22:01:21.000;599628080999999000;31;41;1018
2026-06-10T22:01:21.038;599628081038460500;33;45;1020
2026-06-10T22:01:21.076;599628081076922100;26;43;1022
2026-06-10T22:01:21.115;599628081115383700;31;35;1022
2026-06-10T22:01:21.153;599628081153845100;35;38;1017
2026-06-10T22:01:21.192;599628081192306700;25;34;1020
2026-06-10T22:01:21.230;599628081230768300;34;44;1025
2026-06-10T22:01:21.269;599628081269229800;26;35;1017
2026-06-10T22:01:21.307;599628081307691400;26;40;1018
2026-06-10T22:01:21.346;599628081346152800;31;37;1022
2026-06-10T22:01:21.384;599628081384614400;26;41;1014
2026-06-10T22:01:21.423;599628081423076000;29;45;1022
2026-06-10T22:01:21.461;599628081461537500;29;45;1013
2026-06-10T22:01:21.500;599628081499999000;26;41;1012
2026-06-10T22:01:21.538;599628081538460500;34;39;1011
2026-06-10T22:01:21.576;599628081576922100;35;45;1010
2026-06-10T22:01:21.615;599628081615383700;35;36;1008
2026-06-10T22:01:21.653;599628081653845100;27;39;1010
2026-06-10T22:01:21.692;599628081692306700;32;41;1010
2026-06-10T22:01:21.730;599628081730768300;26;44;1013
2026-06-10T22:01:21.769;599628081769229800;34;36;1005
2026-06-10T22:01:21.807;599628081807691300;28;37;1009
2026-06-10T22:01:21.846;599628081846152800;26;43;1006
2026-06-10T22:01:21.884;599628081884614400;26;42;1000
2026-06-10T22:01:21.923;599628081923076000;32;35;1005
2026-06-10T22:01:21.961;599628081961537500;29;42;998
2026-06-10T22:01:22.000;599628081999999000;31;37;999
2026-06-10T22:01:22.038;599628082038460500;29;35;995
2026-06-10T22:01:22.076;599628082076922100;35;39;999
2026-06-10T22:01:22.115;599628082115383700;25;40;1000
2026-06-10T22:01:22.153;599628082153845100;33;45;997
2026-06-10T22:01:22.192;599628082192306700;35;40;993
2026-06-10T22:01:22.230;599628082230768300;28;44;994
2026-06-10T22:01:22.269;599628082269229800;31;41;995
2026-06-10T22:01:22.307;599628082307691300;33;34;986
2026-06-10T22:01:22.346;599628082346152800;30;41;991
2026-06-10T22:01:22.384;599628082384614400;27;40;989
2026-06-10T22:01:22.423;599628082423076000;32;38;990
2026-06-10T22:01:22.461;599628082461537500;32;37;986
2026-06-10T22:01:22.500;599628082499999000;26;34;981
2026-06-10T22:01:22.538;599628082538460500;26;44;986
2026-06-10T22:01:22.576;599628082576922100;35;38;985
2026-06-10T22:01:22.615;599628082615383700;28;41;980
2026-06-10T22:01:22.653;599628082653845100;32;35;986
2026-06-10T22:01:22.692;599628082692306700;29;34;985
2026-06-10T22:01:22.730;599628082730768300;27;40;977
2026-06-10T22:01:22.769;599628082769229800;26;41;978
2026-06-10T22:01:22.807;599628082807691300;36;37;974
2026-06-10T22:01:22.846;599628082846152800;28;45;979
2026-06-10T22:01:22.884;599628082884614400;30;36;974
2026-06-10T22:01:22.923;599628082923076000;31;42;980
2026-06-10T22:01:22.961;599628082961537400;30;35;978
2026-06-10T22:01:23.000;599628082999999000;30;45;981
2026-06-10T22:01:23.038;599628083038460500;31;44;974
2026-06-10T22:01:23.076;599628083076922100;34;34;973
2026-06-10T22:01:23.115;599628083115383700;35;46;981
2026-06-10T22:01:23.153;599628083153845100;26;44;982
2026-06-10T22:01:23.192;599628083192306700;26;43;980
2026-06-10T22:01:23.230;599628083230768300;28;44;976
2026-06-10T22:01:23.269;599628083269229800;29;40;983
2026-06-10T22:01:23.307;599628083307691300;34;41;984
2026-06-10T22:01:23.346;599628083346152800;31;36;982
2026-06-10T22:01:23.384;599628083384614400;35;43;978
2026-06-10T22:01:23.423;599628083423076000;25;35;981
2026-06-10T22:01:23.461;599628083461537400;31;42;987
2026-06-10T22:01:23.500;599628083499999000;35;38;982
2026-06-10T22:01:23.538;599628083538460500;33;34;987
2026-06-10T22:01:23.576;599628083576922100;29;37;985
2026-06-10T22:01:23.615;599628083615383600;29;35;990
2026-06-10T22:01:23.653;599628083653845100;34;46;985
2026-06-10T22:01:23.692;599628083692306700;34;46;993
2026-06-10T22:01:23.730;599628083730768300;28;42;992
2026-06-10T22:01:23.769;599628083769229800;34;35;991
2026-06-10T22:01:23.807;599628083807691300;29;36;998
2026-06-10T22:01:23.846;599628083846152800;25;40;998
2026-06-10T22:01:23.884;599628083884614400;28;39;997
2026-06-10T22:01:23.923;599628083923076000;36;39;997
2026-06-10T22:01:23.961;599628083961537400;28;40;1000
2026-06-10T22:01:24.000;599628083999999000;27;44;1000
2026-06-10T22:01:24.038;599628084038460500;36;43;1006
2026-06-10T22:01:24.076;599628084076922100;26;35;999
2026-06-10T22:01:24.115;599628084115383600;36;39;1004
2026-06-10T22:01:24.153;599628084153845100;25;44;1006
2026-06-10T22:01:24.192;599628084192306700;31;35;1010
2026-06-10T22:01:24.230;599628084230768300;36;36;1011
2026-06-10T22:01:24.269;599628084269229700;30;35;1011
2026-06-10T22:01:24.307;599628084307691300;32;45;1005
2026-06-10T22:01:24.346;599628084346152800;31;40;1008
2026-06-10T22:01:24.384;599628084384614400;26;43;1012
2026-06-10T22:01:24.423;599628084423076000;26;36;1010
2026-06-10T22:01:24.461;599628084461537400;35;36;1019
2026-06-10T22:01:24.500;599628084499999000;28;37;1019
2026-06-10T22:01:24.538;599628084538460500;34;40;1021
2026-06-10T22:01:24.576;599628084576922100;29;44;1020
2026-06-10T22:01:24.615;599628084615383600;27;40;1023
2026-06-10T22:01:24.653;599628084653845100;32;39;1020
2026-06-10T22:01:24.692;599628084692306700;25;36;1024
2026-06-10T22:01:24.730;599628084730768300;33;35;1018
2026-06-10T22:01:24.769;599628084769229700;30;40;1016
2026-06-10T22:01:24.807;599628084807691300;28;40;1021
2026-06-10T22:01:24.846;599628084846152800;26;37;1026
2026-06-10T22:01:24.884;599628084884614400;31;40;1021
2026-06-10T22:01:24.923;599628084923075800;35;46;1020
2026-06-10T22:01:24.961;599628084961537400;28;43;1020
2026-06-10T22:01:25.000;599628084999999000;29;45;1021
2026-06-10T22:01:25.038;599628085038460500;35;45;1021
2026-06-10T22:01:25.076;599628085076922100;29;43;1018
2026-06-10T22:01:25.115;599628085115383600;29;41;1025
2026-06-10T22:01:25.153;599628085153845100;30;35;1022
2026-06-10T22:01:25.192;599628085192306700;35;37;1024
2026-06-10T22:01:25.230;599628085230768300;33;40;1017
2026-06-10T22:01:25.269;599628085269229700;32;36;1021
2026-06-10T22:01:25.307;599628085307691300;28;40;1016
2026-06-10T22:01:25.346;599628085346152800;35;40;1023
2026-06-10T22:01:25.384;599628085384614400;25;42;1022
2026-06-10T22:01:25.423;599628085423075800;26;35;1017
2026-06-10T22:01:25.461;599628085461537400;29;40;1013
2026-06-10T22:01:25.500;599628085499999000;27;36;1012
2026-06-10T22:01:25.538;599628085538460500;25;42;1015
2026-06-10T22:01:25.576;599628085576922100;25;43;1013
2026-06-10T22:01:25.615;599628085615383600;29;41;1011
2026-06-10T22:01:25.653;599628085653845100;32;44;1016
2026-06-10T22:01:25.692;599628085692306700;27;44;1007
2026-06-10T22:01:25.730;599628085730768300;25;42;1013
2026-06-10T22:01:25.769;599628085769229700;26;35;1003
2026-06-10T22:01:25.807;599628085807691300;32;36;1011
2026-06-10T22:01:25.846;599628085846152800;34;39;1010
2026-06-10T22:01:25.884;599628085884614400;34;44;1005
2026-06-10T22:01:25.923;599628085923075800;32;38;1006
2026-06-10T22:01:25.961;599628085961537400;26;37;1004
2026-06-10T22:01:26.000;599628085999999000;26;39;1002
2026-06-10T22:01:26.038;599628086038460500;24;38;1000
2026-06-10T22:01:26.076;599628086076922000;36;41;998
2026-06-10T22:01:26.115;599628086115383600;26;40;996
2026-06-10T22:01:26.153;599628086153845100;32;41;997
2026-06-10T22:01:26.192;599628086192306700;33;45;990
2026-06-10T22:01:26.230;599628086230768300;35;45;994
2026-06-10T22:01:26.269;599628086269229700;35;34;987
2026-06-10T22:01:26.307;599628086307691300;26;36;993
2026-06-10T22:01:26.346;599628086346152800;34;38;991
2026-06-10T22:01:26.384;599628086384614400;32;44;991
2026-06-10T22:01:26.423;599628086423075800;31;35;990
2026-06-10T22:01:26.461;599628086461537400;27;43;984
2026-06-10T22:01:26.500;599628086499999000;27;41;980
2026-06-10T22:01:26.538;599628086538460500;28;44;988
2026-06-10T22:01:26.576;599628086576922000;26;46;985
2026-06-10T22:01:26.615;599628086615383600;35;35;981
2026-06-10T22:01:26.653;599628086653845100;30;41;976
2026-06-10T22:01:26.692;599628086692306700;27;46;978
2026-06-10T22:01:26.730;599628086730768100;35;44;983
2026-06-10T22:01:26.769;599628086769229700;36;45;984
2026-06-10T22:01:26.807;599628086807691300;29;38;974
2026-06-10T22:01:26.846;599628086846152800;29;35;974
2026-06-10T22:01:26.884;599628086884614400;25;43;983
2026-06-10T22:01:26.923;599628086923075800;33;36;979
2026-06-10T22:01:26.961;599628086961537400;31;35;977
2026-06-10T22:01:27.000;599628086999999000;36;36;975
2026-06-10T22:01:27.038;599628087038460500;36;41;983
2026-06-10T22:01:27.076;599628087076922000;32;44;978
2026-06-10T22:01:27.115;599628087115383600;33;40;983
2026-06-10T22:01:27.153;599628087153845100;34;39;975
2026-06-10T22:01:27.192;599628087192306700;33;35;980
2026-06-10T22:01:27.230;599628087230768100;34;44;980
2026-06-10T22:01:27.269;599628087269229700;29;39;983
2026-06-10T22:01:27.307;599628087307691300;34;44;977
2026-06-10T22:01:27.346;599628087346152800;34;34;983
2026-06-10T22:01:27.384;599628087384614400;31;43;987
2026-06-10T22:01:27.423;599628087423075800;24;34;980
2026-06-10T22:01:27.461;599628087461537400;34;36;985
2026-06-10T22:01:27.500;599628087499999000;31;40;983
2026-06-10T22:01:27.538;599628087538460500;26;42;987
2026-06-10T22:01:27.576;599628087576922000;33;44;987
2026-06-10T22:01:27.615;599628087615383600;26;42;991
2026-06-10T22:01:27.653;599628087653845100;33;36;991
2026-06-10T22:01:27.692;599628087692306700;29;41;986
2026-06-10T22:01:27.730;599628087730768100;29;44;994
2026-06-10T22:01:27.769;599628087769229700;25;45;991
2026-06-10T22:01:27.807;599628087807691300;26;46;994
2026-06-10T22:01:27.846;599628087846152800;28;40;994
2026-06-10T22:01:27.884;599628087884614300;26;42;1000
2026-06-10T22:01:27.923;599628087923075800;25;44;999
2026-06-10T22:01:27.961;599628087961537400;26;44;1003
2026-06-10T22:01:28.000;599628087999999000;31;38;1002
2026-06-10T22:01:28.038;599628088038460500;27;38;999
2026-06-10T22:01:28.076;599628088076922000;27;41;1005
2026-06-10T22:01:28.115;599628088115383600;33;41;999
2026-06-10T22:01:28.153;599628088153845100;35;36;1003
2026-06-10T22:01:28.192;599628088192306700;26;45;1008
2026-06-10T22:01:28.230;599628088230768100;26;35;1006
2026-06-10T22:01:28.269;599628088269229700;25;34;1012
2026-06-10T22:01:28.307;599628088307691300;31;43;1013
2026-06-10T22:01:28.346;599628088346152800;35;40;1013
2026-06-10T22:01:28.384;599628088384614300;25;34;1008
2026-06-10T22:01:28.423;599628088423075800;25;44;1009
2026-06-10T22:01:28.461;599628088461537400;36;45;1013
2026-06-10T22:01:28.500;599628088499999000;32;42;1018
2026-06-10T22:01:28.538;599628088538460400;24;44;1016
2026-06-10T22:01:28.576;599628088576922000;33;41;1020
2026-06-10T22:01:28.615;599628088615383600;27;45;1016
2026-06-10T22:01:28.653;599628088653845100;33;41;1021
2026-06-10T22:01:28.692;599628088692306700;36;43;1022
2026-06-10T22:01:28.730;599628088730768100;32;42;1020
2026-06-10T22:01:28.769;599628088769229700;31;38;1016
2026-06-10T22:01:28.807;599628088807691300;26;45;1021
2026-06-10T22:01:28.846;599628088846152800;32;36;1023
2026-06-10T22:01:28.884;599628088884614300;26;46;1017
2026-06-10T22:01:28.923;599628088923075800;26;37;1027
2026-06-10T22:01:28.961;599628088961537400;27;35;1026
2026-06-10T22:01:29.000;599628088999999000;26;35;1022
2026-06-10T22:01:29.038;599628089038460400;32;38;1021
2026-06-10T22:01:29.076;599628089076922000;31;37;1021
2026-06-10T22:01:29.115;599628089115383600;34;46;1018
2026-06-10T22:01:29.153;599628089153845100;33;41;1026
2026-06-10T22:01:29.192;599628089192306600;26;36;1023
2026-06-10T22:01:29.230;599628089230768100;26;41;1023
2026-06-10T22:01:29.269;599628089269229700;34;40;1020
2026-06-10T22:01:29.307;599628089307691300;31;44;1022
2026-06-10T22:01:29.346;599628089346152800;29;42;1016
2026-06-10T22:01:29.384;599628089384614300;27;39;1015
2026-06-10T22:01:29.423;599628089423075800;33;45;1016
2026-06-10T22:01:29.461;599628089461537400;25;44;1012
2026-06-10T22:01:29.500;599628089499999000;29;43;1019
2026-06-10T22:01:29.538;599628089538460400;29;38;1013
2026-06-10T22:01:29.576;599628089576922000;28;45;1014
2026-06-10T22:01:29.615;599628089615383600;31;42;1013
2026-06-10T22:01:29.653;599628089653845100;35;37;1012
2026-06-10T22:01:29.692;599628089692306600;36;35;1007
2026-06-10T22:01:29.730;599628089730768100;31;35;1006
2026-06-10T22:01:29.769;599628089769229700;26;38;1011
2026-06-10T22:01:29.807;599628089807691300;26;36;1005
2026-06-10T22:01:29.846;599628089846152700;36;44;1001
2026-06-10T22:01:29.884;599628089884614300;33;46;1000
2026-06-10T22:01:29.923;599628089923075800;30;44;1003
2026-06-10T22:01:29.961;599628089961537400;35;44;1001
2026-06-10T22:01:30.000;599628089999999000;34;38;1005
2026-06-10T22:01:30.038;599628090038460400;33;40;1000
2026-06-10T22:01:30.076;599628090076922000;33;37;999
2026-06-10T22:01:30.115;599628090115383600;34;43;992
2026-06-10T22:01:30.153;599628090153845100;32;46;998
2026-06-10T22:01:30.192;599628090192306600;35;44;996
2026-06-10T22:01:30.230;599628090230768100;31;43;992
2026-06-10T22:01:30.269;599628090269229700;36;38;988
2026-06-10T22:01:30.307;599628090307691300;32;36;986
2026-06-10T22:01:30.346;599628090346152700;27;41;989
2026-06-10T22:01:30.384;599628090384614300;25;45;992
2026-06-10T22:01:30.423;599628090423075800;28;35;988
2026-06-10T22:01:30.461;599628090461537400;30;45;981
2026-06-10T22:01:30.500;599628090499999000;31;44;981
2026-06-10T22:01:30.538;599628090538460400;30;45;980
2026-06-10T22:01:30.576;599628090576922000;31;36;984
2026-06-10T22:01:30.615;599628090615383600;33;43;981
2026-06-10T22:01:30.653;599628090653845100;27;37;980
2026-06-10T22:01:30.692;599628090692306600;26;39;984
2026-06-10T22:01:30.730;599628090730768100;29;43;981
2026-06-10T22:01:30.769;599628090769229700;30;40;982
2026-06-10T22:01:30.807;599628090807691300;25;39;976
2026-06-10T22:01:30.846;599628090846152700;35;41;976
2026-06-10T22:01:30.884;599628090884614300;30;34;979
2026-06-10T22:01:30.923;599628090923075800;34;45;979
2026-06-10T22:01:30.961;599628090961537400;30;42;976
2026-06-10T22:01:31.000;599628090999998800;26;42;973
2026-06-10T22:01:31.038;599628091038460400;25;40;978
2026-06-10T22:01:31.076;599628091076922000;35;46;983
2026-06-10T22:01:31.115;599628091115383600;25;38;981
2026-06-10T22:01:31.153;599628091153845100;34;38;982
2026-06-10T22:01:31.192;599628091192306600;28;39;977
2026-06-10T22:01:31.230;599628091230768100;32;43;980
2026-06-10T22:01:31.269;599628091269229700;29;43;978
2026-06-10T22:01:31.307;599628091307691300;36;37;979
2026-06-10T22:01:31.346;599628091346152700;25;38;985
2026-06-10T22:01:31.384;599628091384614300;26;36;980
2026-06-10T22:01:31.423;599628091423075800;28;46;985
2026-06-10T22:01:31.461;599628091461537400;26;42;981
2026-06-10T22:01:31.500;599628091499998800;33;36;984
2026-06-10T22:01:31.538;599628091538460400;28;42;987
2026-06-10T22:01:31.576;599628091576922000;30;41;985
2026-06-10T22:01:31.615;599628091615383600;34;41;990
2026-06-10T22:01:31.653;599628091653845000;29;34;989
2026-06-10T22:01:31.692;599628091692306600;27;35;992
2026-06-10T22:01:31.730;599628091730768100;28;37;988
2026-06-10T22:01:31.769;599628091769229700;28;41;992
2026-06-10T22:01:31.807;599628091807691300;32;37;993
2026-06-10T22:01:31.846;599628091846152700;30;36;999
2026-06-10T22:01:31.884;599628091884614300;36;41;996
2026-06-10T22:01:31.923;599628091923075800;28;40;1001
2026-06-10T22:01:31.961;599628091961537400;24;34;1001
2026-06-10T22:01:32.000;599628091999998800;27;44;1004
2026-06-10T22:01:32.038;599628092038460400;26;36;1001
2026-06-10T22:01:32.076;599628092076922000;34;42;1006
2026-06-10T22:01:32.115;599628092115383600;25;37;1006
2026-06-10T22:01:32.153;599628092153845000;28;38;1004
2026-06-10T22:01:32.192;599628092192306600;31;45;1002
2026-06-10T22:01:32.230;599628092230768100;36;40;1005
2026-06-10T22:01:32.269;599628092269229700;27;41;1006
2026-06-10T22:01:32.307;599628092307691300;32;45;1010
2026-06-10T22:01:32.346;599628092346152700;33;43;1012
2026-06-10T22:01:32.384;599628092384614300;36;39;1016
2026-06-10T22:01:32.423;599628092423075800;27;37;1014
2026-06-10T22:01:32.461;599628092461537400;32;45;1019
2026-06-10T22:01:32.500;599628092499998800;26;37;1013
2026-06-10T22:01:32.538;599628092538460400;31;39;1020
2026-06-10T22:01:32.576;599628092576922000;33;43;1019
2026-06-10T22:01:32.615;599628092615383600;32;38;1016
2026-06-10T22:01:32.653;599628092653845000;26;42;1018
2026-06-10T22:01:32.692;599628092692306600;29;35;1016
2026-06-10T22:01:32.730;599628092730768100;32;40;1021
2026-06-10T22:01:32.769;599628092769229700;30;40;1020
2026-06-10T22:01:32.807;599628092807691100;34;43;1024
2026-06-10T22:01:32.846;599628092846152700;29;39;1017
2026-06-10T22:01:32.884;599628092884614300;25;43;1023
2026-06-10T22:01:32.923;599628092923075800;32;44;1022
2026-06-10T22:01:32.961;599628092961537400;32;37;1026
2026-06-10T22:01:33.000;599628092999998800;29;44;1025
2026-06-10T22:01:33.038;599628093038460400;26;39;1018
2026-06-10T22:01:33.076;599628093076922000;24;43;1022
2026-06-10T22:01:33.115;599628093115383600;26;37;1021
2026-06-10T22:01:33.153;599628093153845000;26;40;1020
2026-06-10T22:01:33.192;599628093192306600;34;43;1025
2026-06-10T22:01:33.230;599628093230768100;34;34;1025
2026-06-10T22:01:33.269;599628093269229700;32;38;1017
2026-06-10T22:01:33.307;599628093307691100;30;39;1020
2026-06-10T22:01:33.346;599628093346152700;31;46;1016
2026-06-10T22:01:33.384;599628093384614300;35;44;1021
2026-06-10T22:01:33.423;599628093423075800;28;38;1017
2026-06-10T22:01:33.461;599628093461537300;27;38;1013
2026-06-10T22:01:33.500;599628093499998800;31;35;1013
2026-06-10T22:01:33.538;599628093538460400;35;39;1011
2026-06-10T22:01:33.576;599628093576922000;26;40;1009
2026-06-10T22:01:33.615;599628093615383600;35;36;1008
2026-06-10T22:01:33.653;599628093653845000;25;42;1006
2026-06-10T22:01:33.692;599628093692306600;31;37;1007
2026-06-10T22:01:33.730;599628093730768100;28;38;1011
2026-06-10T22:01:33.769;599628093769229700;34;44;1011
2026-06-10T22:01:33.807;599628093807691100;29;44;1006
2026-06-10T22:01:33.846;599628093846152700;34;36;1002
2026-06-10T22:01:33.884;599628093884614300;25;42;1007
2026-06-10T22:01:33.923;599628093923075800;35;37;1002
2026-06-10T22:01:33.961;599628093961537300;30;37;1006
