Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:26.535;835351536878316444;-498140;-507480;-515280;-650680;
2026-06-21T06:05:26.542;835351536885723852;-498078;-507418;-515218;-650680;
2026-06-21T06:05:26.550;835351536893131259;-498015;-507355;-515155;-650680;
2026-06-21T06:05:26.557;835351536900538667;-497952;-507292;-515092;-650680;
2026-06-21T06:05:26.565;835351536907946074;-497888;-507228;-515028;-650680;
2026-06-21T06:05:26.572;835351536915353481;-497826;-507166;-514966;-650680;
2026-06-21T06:05:26.579;835351536922760889;-497766;-507106;-514906;-650680;
2026-06-21T06:05:26.587;835351536930168296;-497709;-507049;-514849;-650680;
2026-06-21T06:05:26.594;835351536937575704;-497655;-506995;-514795;-650680;
2026-06-21T06:05:26.602;835351536944983111;-497606;-506946;-514746;-650680;
2026-06-21T06:05:26.609;835351536952390519;-497561;-506901;-514701;-650680;
2026-06-21T06:05:26.616;835351536959797926;-497523;-506863;-514663;-650680;
2026-06-21T06:05:26.624;835351536967205333;-497491;-506831;-514631;-650680;
2026-06-21T06:05:26.631;835351536974612741;-497467;-506807;-514607;-650680;
2026-06-21T06:05:26.639;835351536982020148;-497451;-506791;-514591;-650680;
2026-06-21T06:05:26.646;835351536989427556;-497444;-506784;-514584;-650680;
2026-06-21T06:05:26.653;835351536996834963;-497447;-506787;-514587;-650680;
2026-06-21T06:05:26.661;835351537004242370;-497459;-506799;-514599;-650680;
2026-06-21T06:05:26.668;835351537011649778;-497482;-506822;-514622;-650680;
2026-06-21T06:05:26.676;835351537019057185;-497516;-506856;-514656;-650680;
2026-06-21T06:05:26.683;835351537026464593;-497561;-506901;-514701;-650680;
2026-06-21T06:05:26.691;835351537033872000;-497617;-506957;-514757;-650680;
2026-06-21T06:05:26.698;835351537041279407;-497685;-507025;-514825;-650680;
2026-06-21T06:05:26.705;835351537048686815;-497764;-507104;-514904;-650680;
2026-06-21T06:05:26.713;835351537056094222;-497855;-507195;-514995;-650680;
2026-06-21T06:05:26.720;835351537063501630;-497957;-507297;-515097;-650680;
2026-06-21T06:05:26.728;835351537070909037;-498070;-507410;-515210;-650680;
2026-06-21T06:05:26.735;835351537078316444;-498194;-507534;-515334;-650680;
2026-06-21T06:05:26.742;835351537085723852;-498328;-507668;-515468;-650680;
2026-06-21T06:05:26.750;835351537093131259;-498472;-507812;-515612;-650680;
2026-06-21T06:05:26.757;835351537100538667;-498625;-507965;-515765;-650680;
2026-06-21T06:05:26.765;835351537107946074;-498787;-508127;-515927;-650680;
2026-06-21T06:05:26.772;835351537115353481;-498956;-508296;-516096;-650680;
2026-06-21T06:05:26.779;835351537122760889;-499133;-508473;-516273;-650680;
2026-06-21T06:05:26.787;835351537130168296;-499315;-508655;-516455;-650680;
2026-06-21T06:05:26.794;835351537137575704;-499502;-508842;-516642;-650680;
2026-06-21T06:05:26.802;835351537144983111;-499693;-509033;-516833;-650680;
2026-06-21T06:05:26.809;835351537152390519;-499888;-509228;-517028;-650680;
2026-06-21T06:05:26.816;835351537159797926;-500084;-509424;-517224;-650679;
2026-06-21T06:05:26.824;835351537167205333;-500280;-509620;-517420;-650679;
2026-06-21T06:05:26.831;835351537174612741;-500476;-509816;-517616;-650679;
2026-06-21T06:05:26.839;835351537182020148;-500671;-510011;-517811;-650679;
2026-06-21T06:05:26.846;835351537189427556;-500862;-510202;-518002;-650679;
2026-06-21T06:05:26.853;835351537196834963;-501050;-510390;-518190;-650679;
2026-06-21T06:05:26.861;835351537204242370;-501232;-510572;-518372;-650679;
2026-06-21T06:05:26.868;835351537211649778;-501408;-510748;-518548;-650679;
2026-06-21T06:05:26.876;835351537219057185;-501577;-510917;-518717;-650679;
2026-06-21T06:05:26.883;835351537226464593;-501738;-511078;-518878;-650679;
2026-06-21T06:05:26.891;835351537233872000;-501889;-511229;-519029;-650679;
2026-06-21T06:05:26.898;835351537241279407;-502030;-511370;-519170;-650679;
2026-06-21T06:05:26.905;835351537248686815;-502160;-511500;-519300;-650679;
2026-06-21T06:05:26.913;835351537256094222;-502279;-511619;-519419;-650679;
2026-06-21T06:05:26.920;835351537263501630;-502384;-511724;-519524;-650679;
2026-06-21T06:05:26.928;835351537270909037;-502477;-511817;-519617;-650679;
2026-06-21T06:05:26.935;835351537278316444;-502556;-511896;-519696;-650679;
2026-06-21T06:05:26.942;835351537285723852;-502622;-511962;-519762;-650679;
2026-06-21T06:05:26.950;835351537293131259;-502673;-512013;-519813;-650679;
2026-06-21T06:05:26.957;835351537300538667;-502709;-512049;-519849;-650679;
2026-06-21T06:05:26.965;835351537307946074;-502731;-512071;-519871;-650679;
2026-06-21T06:05:26.972;835351537315353481;-502739;-512079;-519879;-650679;
2026-06-21T06:05:26.979;835351537322760889;-502732;-512072;-519872;-650679;
2026-06-21T06:05:26.987;835351537330168296;-502711;-512051;-519851;-650679;
2026-06-21T06:05:26.994;835351537337575704;-502676;-512016;-519816;-650679;
2026-06-21T06:05:27.002;835351537344983111;-502627;-511967;-519767;-650679;
2026-06-21T06:05:27.009;835351537352390519;-502566;-511906;-519706;-650679;
2026-06-21T06:05:27.016;835351537359797926;-502492;-511832;-519632;-650679;
2026-06-21T06:05:27.024;835351537367205333;-502406;-511746;-519546;-650679;
2026-06-21T06:05:27.031;835351537374612741;-502310;-511650;-519450;-650679;
2026-06-21T06:05:27.039;835351537382020148;-502203;-511543;-519343;-650679;
2026-06-21T06:05:27.046;835351537389427556;-502087;-511427;-519227;-650679;
2026-06-21T06:05:27.053;835351537396834963;-501963;-511303;-519103;-650679;
2026-06-21T06:05:27.061;835351537404242370;-501831;-511171;-518971;-650679;
2026-06-21T06:05:27.068;835351537411649778;-501693;-511033;-518833;-650679;
2026-06-21T06:05:27.076;835351537419057185;-501549;-510889;-518689;-650679;
2026-06-21T06:05:27.083;835351537426464593;-501402;-510742;-518542;-650679;
2026-06-21T06:05:27.091;835351537433872000;-501251;-510591;-518391;-650679;
2026-06-21T06:05:27.098;835351537441279407;-501097;-510437;-518237;-650679;
2026-06-21T06:05:27.105;835351537448686815;-500943;-510283;-518083;-650678;
2026-06-21T06:05:27.113;835351537456094222;-500788;-510128;-517928;-650678;
2026-06-21T06:05:27.120;835351537463501630;-500634;-509974;-517774;-650678;
2026-06-21T06:05:27.128;835351537470909037;-500482;-509822;-517622;-650678;
2026-06-21T06:05:27.135;835351537478316444;-500333;-509673;-517473;-650678;
2026-06-21T06:05:27.142;835351537485723852;-500188;-509528;-517328;-650678;
2026-06-21T06:05:27.150;835351537493131259;-500046;-509386;-517186;-650678;
2026-06-21T06:05:27.157;835351537500538667;-499910;-509250;-517050;-650678;
2026-06-21T06:05:27.165;835351537507946074;-499780;-509120;-516920;-650678;
2026-06-21T06:05:27.172;835351537515353481;-499656;-508996;-516796;-650678;
2026-06-21T06:05:27.179;835351537522760889;-499539;-508879;-516679;-650678;
2026-06-21T06:05:27.187;835351537530168296;-499429;-508769;-516569;-650678;
2026-06-21T06:05:27.194;835351537537575704;-499327;-508667;-516467;-650678;
2026-06-21T06:05:27.202;835351537544983111;-499232;-508572;-516372;-650678;
2026-06-21T06:05:27.209;835351537552390519;-499146;-508486;-516286;-650678;
2026-06-21T06:05:27.216;835351537559797926;-499068;-508408;-516208;-650678;
2026-06-21T06:05:27.224;835351537567205333;-498998;-508338;-516138;-650678;
2026-06-21T06:05:27.231;835351537574612741;-498936;-508276;-516076;-650678;
2026-06-21T06:05:27.239;835351537582020148;-498882;-508222;-516022;-650678;
2026-06-21T06:05:27.246;835351537589427556;-498835;-508175;-515975;-650678;
2026-06-21T06:05:27.253;835351537596834963;-498796;-508136;-515936;-650678;
2026-06-21T06:05:27.261;835351537604242370;-498764;-508104;-515904;-650678;
2026-06-21T06:05:27.268;835351537611649778;-498738;-508078;-515878;-650678;
2026-06-21T06:05:27.276;835351537619057185;-498718;-508058;-515858;-650678;
2026-06-21T06:05:27.283;835351537626464593;-498703;-508043;-515843;-650678;
2026-06-21T06:05:27.291;835351537633872000;-498693;-508033;-515833;-650678;
2026-06-21T06:05:27.298;835351537641279407;-498687;-508027;-515827;-650678;
2026-06-21T06:05:27.305;835351537648686815;-498684;-508024;-515824;-650678;
2026-06-21T06:05:27.313;835351537656094222;-498684;-508024;-515824;-650678;
2026-06-21T06:05:27.320;835351537663501630;-498686;-508026;-515826;-650678;
2026-06-21T06:05:27.328;835351537670909037;-498690;-508030;-515830;-650678;
2026-06-21T06:05:27.335;835351537678316444;-498694;-508034;-515834;-650678;
2026-06-21T06:05:27.342;835351537685723852;-498697;-508037;-515837;-650678;
2026-06-21T06:05:27.350;835351537693131259;-498701;-508041;-515841;-650678;
2026-06-21T06:05:27.357;835351537700538667;-498702;-508042;-515842;-650678;
2026-06-21T06:05:27.365;835351537707946074;-498702;-508042;-515842;-650678;
2026-06-21T06:05:27.372;835351537715353481;-498699;-508039;-515839;-650678;
2026-06-21T06:05:27.379;835351537722760889;-498693;-508033;-515833;-650678;
2026-06-21T06:05:27.387;835351537730168296;-498684;-508024;-515824;-650677;
2026-06-21T06:05:27.394;835351537737575704;-498671;-508011;-515811;-650677;
2026-06-21T06:05:27.402;835351537744983111;-498654;-507994;-515794;-650677;
2026-06-21T06:05:27.409;835351537752390519;-498632;-507972;-515772;-650677;
2026-06-21T06:05:27.416;835351537759797926;-498606;-507946;-515746;-650677;
2026-06-21T06:05:27.424;835351537767205333;-498576;-507916;-515716;-650677;
2026-06-21T06:05:27.431;835351537774612741;-498541;-507881;-515681;-650677;
2026-06-21T06:05:27.439;835351537782020148;-498501;-507841;-515641;-650677;
2026-06-21T06:05:27.446;835351537789427556;-498457;-507797;-515597;-650677;
2026-06-21T06:05:27.453;835351537796834963;-498409;-507749;-515549;-650677;
2026-06-21T06:05:27.461;835351537804242370;-498357;-507697;-515497;-650677;
2026-06-21T06:05:27.468;835351537811649778;-498301;-507641;-515441;-650677;
2026-06-21T06:05:27.476;835351537819057185;-498243;-507583;-515383;-650677;
2026-06-21T06:05:27.483;835351537826464593;-498183;-507523;-515323;-650677;
2026-06-21T06:05:27.491;835351537833872000;-498120;-507460;-515260;-650677;
2026-06-21T06:05:27.498;835351537841279407;-498057;-507397;-515197;-650677;
2026-06-21T06:05:27.505;835351537848686815;-497993;-507333;-515133;-650677;
2026-06-21T06:05:27.513;835351537856094222;-497929;-507269;-515069;-650677;
2026-06-21T06:05:27.520;835351537863501630;-497867;-507207;-515007;-650677;
2026-06-21T06:05:27.528;835351537870909037;-497806;-507146;-514946;-650677;
2026-06-21T06:05:27.535;835351537878316444;-497748;-507088;-514888;-650677;
2026-06-21T06:05:27.542;835351537885723852;-497694;-507034;-514834;-650677;
2026-06-21T06:05:27.550;835351537893131259;-497644;-506984;-514784;-650677;
2026-06-21T06:05:27.557;835351537900538667;-497599;-506939;-514739;-650677;
2026-06-21T06:05:27.565;835351537907946074;-497560;-506900;-514700;-650677;
2026-06-21T06:05:27.572;835351537915353481;-497528;-506868;-514668;-650677;
2026-06-21T06:05:27.579;835351537922760889;-497504;-506844;-514644;-650677;
2026-06-21T06:05:27.587;835351537930168296;-497488;-506828;-514628;-650677;
2026-06-21T06:05:27.594;835351537937575704;-497481;-506821;-514621;-650677;
2026-06-21T06:05:27.602;835351537944983111;-497483;-506823;-514623;-650677;
2026-06-21T06:05:27.609;835351537952390519;-497496;-506836;-514636;-650677;
2026-06-21T06:05:27.616;835351537959797926;-497519;-506859;-514659;-650677;
2026-06-21T06:05:27.624;835351537967205333;-497553;-506893;-514693;-650677;
2026-06-21T06:05:27.631;835351537974612741;-497598;-506938;-514738;-650677;
2026-06-21T06:05:27.639;835351537982020148;-497655;-506995;-514795;-650677;
2026-06-21T06:05:27.646;835351537989427556;-497724;-507064;-514864;-650677;
2026-06-21T06:05:27.653;835351537996834963;-497804;-507144;-514944;-650677;
2026-06-21T06:05:27.661;835351538004242370;-497896;-507236;-515036;-650677;
2026-06-21T06:05:27.668;835351538011649778;-497999;-507339;-515139;-650677;
2026-06-21T06:05:27.676;835351538019057185;-498113;-507453;-515253;-650677;
2026-06-21T06:05:27.683;835351538026464593;-498239;-507579;-515379;-650676;
2026-06-21T06:05:27.691;835351538033872000;-498374;-507714;-515514;-650676;
2026-06-21T06:05:27.698;835351538041279407;-498520;-507860;-515660;-650676;
2026-06-21T06:05:27.705;835351538048686815;-498675;-508015;-515815;-650676;
2026-06-21T06:05:27.713;835351538056094222;-498838;-508178;-515978;-650676;
2026-06-21T06:05:27.720;835351538063501630;-499009;-508349;-516149;-650676;
2026-06-21T06:05:27.728;835351538070909037;-499187;-508527;-516327;-650676;
2026-06-21T06:05:27.735;835351538078316444;-499371;-508711;-516511;-650676;
2026-06-21T06:05:27.742;835351538085723852;-499560;-508900;-516700;-650676;
2026-06-21T06:05:27.750;835351538093131259;-499753;-509093;-516893;-650676;
2026-06-21T06:05:27.757;835351538100538667;-499948;-509288;-517088;-650676;
2026-06-21T06:05:27.765;835351538107946074;-500145;-509485;-517285;-650676;
2026-06-21T06:05:27.772;835351538115353481;-500343;-509683;-517483;-650676;
2026-06-21T06:05:27.779;835351538122760889;-500540;-509880;-517680;-650676;
2026-06-21T06:05:27.787;835351538130168296;-500735;-510075;-517875;-650676;
2026-06-21T06:05:27.794;835351538137575704;-500927;-510267;-518067;-650676;
2026-06-21T06:05:27.802;835351538144983111;-501115;-510455;-518255;-650676;
2026-06-21T06:05:27.809;835351538152390519;-501298;-510638;-518438;-650676;
2026-06-21T06:05:27.816;835351538159797926;-501474;-510814;-518614;-650676;
2026-06-21T06:05:27.824;835351538167205333;-501642;-510982;-518782;-650676;
2026-06-21T06:05:27.831;835351538174612741;-501802;-511142;-518942;-650676;
2026-06-21T06:05:27.839;835351538182020148;-501953;-511293;-519093;-650676;
2026-06-21T06:05:27.846;835351538189427556;-502092;-511432;-519232;-650676;
2026-06-21T06:05:27.853;835351538196834963;-502221;-511561;-519361;-650676;
2026-06-21T06:05:27.861;835351538204242370;-502337;-511677;-519477;-650676;
2026-06-21T06:05:27.868;835351538211649778;-502441;-511781;-519581;-650676;
2026-06-21T06:05:27.876;835351538219057185;-502531;-511871;-519671;-650676;
2026-06-21T06:05:27.883;835351538226464593;-502608;-511948;-519748;-650676;
2026-06-21T06:05:27.891;835351538233872000;-502670;-512010;-519810;-650676;
2026-06-21T06:05:27.898;835351538241279407;-502718;-512058;-519858;-650676;
2026-06-21T06:05:27.905;835351538248686815;-502751;-512091;-519891;-650676;
2026-06-21T06:05:27.913;835351538256094222;-502770;-512110;-519910;-650676;
2026-06-21T06:05:27.920;835351538263501630;-502774;-512114;-519914;-650676;
2026-06-21T06:05:27.928;835351538270909037;-502763;-512103;-519903;-650676;
2026-06-21T06:05:27.935;835351538278316444;-502738;-512078;-519878;-650676;
2026-06-21T06:05:27.942;835351538285723852;-502699;-512039;-519839;-650676;
2026-06-21T06:05:27.950;835351538293131259;-502647;-511987;-519787;-650676;
2026-06-21T06:05:27.957;835351538300538667;-502581;-511921;-519721;-650676;
2026-06-21T06:05:27.965;835351538307946074;-502504;-511844;-519644;-650676;
2026-06-21T06:05:27.972;835351538315353481;-502414;-511754;-519554;-650675;
2026-06-21T06:05:27.979;835351538322760889;-502314;-511654;-519454;-650675;
2026-06-21T06:05:27.987;835351538330168296;-502204;-511544;-519344;-650675;
2026-06-21T06:05:27.994;835351538337575704;-502084;-511424;-519224;-650675;
2026-06-21T06:05:28.002;835351538344983111;-501957;-511297;-519097;-650675;
2026-06-21T06:05:28.009;835351538352390519;-501822;-511162;-518962;-650675;
2026-06-21T06:05:28.016;835351538359797926;-501681;-511021;-518821;-650675;
2026-06-21T06:05:28.024;835351538367205333;-501535;-510875;-518675;-650675;
2026-06-21T06:05:28.031;835351538374612741;-501385;-510725;-518525;-650675;
2026-06-21T06:05:28.039;835351538382020148;-501233;-510573;-518373;-650675;
2026-06-21T06:05:28.046;835351538389427556;-501078;-510418;-518218;-650675;
2026-06-21T06:05:28.053;835351538396834963;-500922;-510262;-518062;-650675;
2026-06-21T06:05:28.061;835351538404242370;-500767;-510107;-517907;-650675;
2026-06-21T06:05:28.068;835351538411649778;-500613;-509953;-517753;-650675;
2026-06-21T06:05:28.076;835351538419057185;-500461;-509801;-517601;-650675;
2026-06-21T06:05:28.083;835351538426464593;-500312;-509652;-517452;-650675;
2026-06-21T06:05:28.091;835351538433872000;-500167;-509507;-517307;-650675;
2026-06-21T06:05:28.098;835351538441279407;-500027;-509367;-517167;-650675;
2026-06-21T06:05:28.105;835351538448686815;-499892;-509232;-517032;-650675;
2026-06-21T06:05:28.113;835351538456094222;-499764;-509104;-516904;-650675;
2026-06-21T06:05:28.120;835351538463501630;-499642;-508982;-516782;-650675;
2026-06-21T06:05:28.128;835351538470909037;-499527;-508867;-516667;-650675;
2026-06-21T06:05:28.135;835351538478316444;-499419;-508759;-516559;-650675;
2026-06-21T06:05:28.142;835351538485723852;-499320;-508660;-516460;-650675;
2026-06-21T06:05:28.150;835351538493131259;-499229;-508569;-516369;-650675;
2026-06-21T06:05:28.157;835351538500538667;-499145;-508485;-516285;-650675;
2026-06-21T06:05:28.165;835351538507946074;-499070;-508410;-516210;-650675;
2026-06-21T06:05:28.172;835351538515353481;-499004;-508344;-516144;-650675;
2026-06-21T06:05:28.179;835351538522760889;-498945;-508285;-516085;-650675;
2026-06-21T06:05:28.187;835351538530168296;-498894;-508234;-516034;-650675;
2026-06-21T06:05:28.194;835351538537575704;-498851;-508191;-515991;-650675;
2026-06-21T06:05:28.202;835351538544983111;-498814;-508154;-515954;-650675;
2026-06-21T06:05:28.209;835351538552390519;-498785;-508125;-515925;-650675;
2026-06-21T06:05:28.216;835351538559797926;-498762;-508102;-515902;-650675;
2026-06-21T06:05:28.224;835351538567205333;-498744;-508084;-515884;-650675;
2026-06-21T06:05:28.231;835351538574612741;-498732;-508072;-515872;-650675;
2026-06-21T06:05:28.239;835351538582020148;-498724;-508064;-515864;-650675;
2026-06-21T06:05:28.246;835351538589427556;-498719;-508059;-515859;-650675;
2026-06-21T06:05:28.253;835351538596834963;-498718;-508058;-515858;-650675;
2026-06-21T06:05:28.261;835351538604242370;-498719;-508059;-515859;-650675;
2026-06-21T06:05:28.268;835351538611649778;-498722;-508062;-515862;-650674;
